id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0498324,1,2016-06-05T15:19:20.000+05:30,2016-06-05T15:31:51.000+05:30,1,-73.97307586669922,40.74877166748047,-73.97781372070312,40.75463104248047,N,751
id2587992,1,2016-06-15T18:34:54.000+05:30,2016-06-15T19:15:46.000+05:30,1,-74.00936126708984,40.709075927734375,-73.94978332519531,40.77261734008789,N,2452
id0801359,2,2016-04-23T23:31:56.000+05:30,2016-04-23T23:55:01.000+05:30,1,-73.9933090209961,40.75733947753906,-74.0038070678711,40.71561813354492,N,1385
id2735670,2,2016-01-30T19:30:16.000+05:30,2016-01-30T19:33:49.000+05:30,6,-73.98529052734375,40.768470764160156,-73.98645782470703,40.762489318847656,N,213
id2941300,2,2016-01-21T07:27:11.000+05:30,2016-01-21T07:34:10.000+05:30,1,-73.96092224121094,40.77003479003906,-73.96974182128906,40.758426666259766,N,419
id3775412,2,2016-02-22T21:35:12.000+05:30,2016-02-22T21:40:35.000+05:30,1,-73.97743225097656,40.75865173339844,-73.98893737792969,40.75788116455078,N,323
id3452332,2,2016-06-06T18:59:01.000+05:30,2016-06-06T19:10:03.000+05:30,1,-73.98533630371094,40.75849914550781,-73.98735046386719,40.741600036621094,N,662
id2598729,2,2016-03-05T17:47:21.000+05:30,2016-03-05T17:51:53.000+05:30,1,-73.9475326538086,40.77534103393555,-73.9452896118164,40.78596115112305,N,272
id2762003,2,2016-05-01T11:22:52.000+05:30,2016-05-01T11:32:27.000+05:30,5,-73.96861267089844,40.754661560058594,-73.98320007324219,40.72254943847656,N,575
id3602048,1,2016-01-02T09:05:44.000+05:30,2016-01-02T09:21:55.000+05:30,1,-74.00737762451172,40.70790481567383,-73.96336364746094,40.77511215209961,N,971
id0159709,2,2016-04-17T08:42:43.000+05:30,2016-04-17T08:46:30.000+05:30,1,-73.96894073486328,40.76490783691406,-73.9646987915039,40.76006317138672,N,227
id0571618,1,2016-05-30T13:08:31.000+05:30,2016-05-30T13:15:25.000+05:30,2,-74.00528717041016,40.71915817260742,-74.01544189453125,40.71443557739258,N,414
id1454947,1,2016-06-04T23:43:59.000+05:30,2016-06-04T23:51:34.000+05:30,1,-73.9725570678711,40.760135650634766,-73.98609161376953,40.762451171875,N,455
id1447105,1,2016-02-01T14:43:00.000+05:30,2016-02-01T14:52:09.000+05:30,1,-73.97441864013672,40.749114990234375,-73.98345184326172,40.726383209228516,N,549
id3914400,2,2016-03-30T08:31:21.000+05:30,2016-03-30T08:38:16.000+05:30,5,-73.98374938964844,40.780601501464844,-73.98391723632812,40.77040100097656,N,415
id2824917,2,2016-06-30T18:23:16.000+05:30,2016-06-30T18:33:18.000+05:30,6,-74.00133514404297,40.731109619140625,-73.98422241210938,40.739295959472656,N,602
id1922839,2,2016-02-03T18:49:39.000+05:30,2016-02-03T18:52:32.000+05:30,5,-74.00835418701172,40.72151565551758,-74.00666809082031,40.730831146240234,N,173
id1517243,2,2016-04-28T19:34:42.000+05:30,2016-04-28T19:52:05.000+05:30,1,-73.97734069824219,40.74966049194336,-74.00225830078125,40.7264518737793,N,1043
id3066170,1,2016-01-15T14:54:44.000+05:30,2016-01-15T14:59:42.000+05:30,1,-73.95710754394531,40.78329086303711,-73.95916748046875,40.77510070800781,N,298
id1169619,1,2016-04-18T15:03:37.000+05:30,2016-04-18T15:20:36.000+05:30,4,-74.00288391113281,40.760433197021484,-73.9920654296875,40.74829864501953,N,1019
id0944696,2,2016-06-20T17:25:41.000+05:30,2016-06-20T17:34:40.000+05:30,5,-74.00840759277344,40.70764923095703,-74.00585174560547,40.7147102355957,N,539
id2047925,1,2016-06-22T15:52:57.000+05:30,2016-06-22T16:16:36.000+05:30,1,-73.98632049560547,40.75563430786133,-73.96847534179688,40.76206970214844,N,1419
id3471092,2,2016-03-17T18:12:19.000+05:30,2016-03-17T18:37:18.000+05:30,6,-73.96880340576172,40.750301361083984,-73.95236206054688,40.776466369628906,N,1499
id1766678,1,2016-01-10T00:01:33.000+05:30,2016-01-10T00:11:57.000+05:30,1,-73.99396514892578,40.76069641113281,-73.9646224975586,40.76416015625,N,624
id2018005,2,2016-04-17T01:44:27.000+05:30,2016-04-17T02:24:31.000+05:30,1,-73.9924087524414,40.750526428222656,-73.97168731689453,40.63150405883789,N,2404
id0770935,2,2016-06-02T18:55:05.000+05:30,2016-06-02T19:01:28.000+05:30,2,-73.9642105102539,40.7647590637207,-73.95207977294922,40.78152847290039,N,383
id1437834,2,2016-05-03T10:28:30.000+05:30,2016-05-03T11:17:57.000+05:30,2,-73.8709716796875,40.77381896972656,-74.00071716308594,40.75756072998047,N,2967
id2432732,2,2016-01-11T14:24:39.000+05:30,2016-01-11T14:29:52.000+05:30,1,-73.97216796875,40.75382995605469,-73.98188781738281,40.75817108154297,N,313
id3077475,2,2016-04-09T18:27:40.000+05:30,2016-04-09T18:32:04.000+05:30,1,-74.001220703125,40.7313117980957,-73.99755859375,40.72612762451172,N,264
id3263580,2,2016-05-21T12:46:46.000+05:30,2016-05-21T12:46:49.000+05:30,2,-73.7823715209961,40.648765563964844,-73.7823715209961,40.648746490478516,N,3
id2590470,2,2016-06-07T11:40:53.000+05:30,2016-06-07T12:05:35.000+05:30,2,-73.8749771118164,40.773841857910156,-73.95372772216797,40.77080154418945,N,1482
id3817092,1,2016-03-20T22:11:33.000+05:30,2016-03-20T22:28:25.000+05:30,1,-73.86270141601562,40.76873779296875,-73.91719818115234,40.81982421875,N,1012
id3918159,1,2016-03-21T17:43:43.000+05:30,2016-03-21T17:53:22.000+05:30,1,-73.98406219482422,40.72078323364258,-73.97380065917969,40.75046157836914,N,579
id1026973,1,2016-06-25T21:53:30.000+05:30,2016-06-25T22:05:27.000+05:30,1,-73.98262786865234,40.7623405456543,-73.99553680419922,40.749778747558594,Y,717
id0972338,1,2016-04-28T08:47:50.000+05:30,2016-04-28T08:50:53.000+05:30,2,-73.98204040527344,40.75211715698242,-73.98168182373047,40.74665451049805,N,183
id0831844,1,2016-04-16T17:45:22.000+05:30,2016-04-16T17:52:00.000+05:30,1,-73.9891357421875,40.74141311645508,-74.0056381225586,40.74824142456055,N,398
id3964626,2,2016-04-03T13:16:36.000+05:30,2016-04-03T13:54:24.000+05:30,1,-73.77734375,40.64664077758789,-73.9803237915039,40.73849105834961,N,2268
id2386155,2,2016-01-24T12:42:54.000+05:30,2016-01-24T12:54:20.000+05:30,1,-73.98352813720703,40.73802947998047,-73.98323822021484,40.73794937133789,N,686
id1272729,2,2016-04-24T01:59:01.000+05:30,2016-04-24T02:10:47.000+05:30,5,-73.9227066040039,40.75448989868164,-73.98560333251953,40.717891693115234,N,706
id2576834,2,2016-06-02T20:47:18.000+05:30,2016-06-02T21:03:32.000+05:30,1,-73.98500061035156,40.768760681152344,-73.9472427368164,40.83066177368164,N,974
id2730154,2,2016-03-29T22:39:46.000+05:30,2016-03-29T22:40:44.000+05:30,5,-73.9822006225586,40.7318115234375,-73.97994995117188,40.73481369018555,N,58
id1872397,1,2016-06-05T11:44:54.000+05:30,2016-06-05T11:56:31.000+05:30,1,-73.94802856445312,40.7747917175293,-73.9659423828125,40.765342712402344,Y,697
id3223960,1,2016-02-02T19:37:05.000+05:30,2016-02-02T19:54:31.000+05:30,1,-73.98287963867188,40.76164627075195,-74.0033950805664,40.723846435546875,N,1046
id1911726,1,2016-05-17T00:20:23.000+05:30,2016-05-17T00:30:32.000+05:30,1,-74.0042495727539,40.742408752441406,-73.99226379394531,40.72761154174805,N,609
id1160246,1,2016-05-14T03:56:14.000+05:30,2016-05-14T04:00:23.000+05:30,1,-73.97177124023438,40.79465103149414,-73.96212005615234,40.80537033081055,N,249
id2061313,2,2016-05-21T12:55:21.000+05:30,2016-05-21T13:07:11.000+05:30,1,-73.99161529541016,40.73859786987305,-74.00772857666016,40.746665954589844,N,710
id3308583,2,2016-03-04T11:34:57.000+05:30,2016-03-04T12:01:29.000+05:30,1,-73.97406768798828,40.76462936401367,-74.00565338134766,40.7075309753418,N,1592
id1458308,2,2016-03-23T07:36:36.000+05:30,2016-03-23T07:53:17.000+05:30,1,-73.99136352539062,40.75041961669922,-73.97169494628906,40.75824737548828,N,1001
id2029339,2,2016-01-22T14:13:46.000+05:30,2016-01-22T15:15:21.000+05:30,1,-73.87335968017578,40.77410888671875,-73.95811462402344,40.77555847167969,N,3695
id3995989,2,2016-04-22T21:47:07.000+05:30,2016-04-22T22:00:58.000+05:30,2,-73.9705581665039,40.74787139892578,-73.94808959960938,40.778968811035156,N,831
id0533499,2,2016-06-24T11:26:17.000+05:30,2016-06-24T11:41:16.000+05:30,1,-73.98002624511719,40.75436019897461,-73.99443054199219,40.740509033203125,N,899
id3779756,1,2016-06-12T16:07:00.000+05:30,2016-06-12T16:40:36.000+05:30,1,-73.97716522216797,40.75181579589844,-73.98326110839844,40.69329071044922,N,2016
id2768742,2,2016-01-28T06:44:59.000+05:30,2016-01-28T06:59:26.000+05:30,1,-73.97835540771484,40.778141021728516,-74.00568389892578,40.745731353759766,N,867
id2425126,2,2016-01-10T19:44:33.000+05:30,2016-01-10T19:54:49.000+05:30,1,-73.9839096069336,40.74391174316406,-74.00566864013672,40.740169525146484,N,616
id1676102,1,2016-01-19T20:41:15.000+05:30,2016-01-19T20:46:46.000+05:30,1,-73.97283172607422,40.756568908691406,-73.99016571044922,40.757476806640625,N,331
id2243401,1,2016-03-30T07:07:26.000+05:30,2016-03-30T07:25:10.000+05:30,1,-74.0089340209961,40.70215606689453,-73.97595977783203,40.75554275512695,N,1064
id0835080,2,2016-04-09T13:10:47.000+05:30,2016-04-09T13:25:46.000+05:30,2,-73.97886657714844,40.76396942138672,-73.9913101196289,40.75028610229492,N,899
id3140569,2,2016-03-18T00:07:28.000+05:30,2016-03-18T00:21:47.000+05:30,2,-73.96849060058594,40.754859924316406,-73.93151092529297,40.75743103027344,N,859
id2448137,2,2016-03-11T23:57:09.000+05:30,2016-03-12T00:08:30.000+05:30,1,-74.00755310058594,40.740821838378906,-73.9872817993164,40.75074005126953,N,681
id3250285,2,2016-01-11T06:51:24.000+05:30,2016-01-11T06:58:53.000+05:30,1,-73.98307037353516,40.741737365722656,-74.00605773925781,40.71611022949219,N,449
id0941676,1,2016-04-26T21:23:25.000+05:30,2016-04-26T21:33:06.000+05:30,1,-73.97962951660156,40.78639602661133,-73.99710083007812,40.76245880126953,N,581
id0819471,2,2016-02-11T21:53:30.000+05:30,2016-02-11T22:04:13.000+05:30,5,-73.9988021850586,40.71946334838867,-73.98109436035156,40.72931671142578,N,643
id1053165,2,2016-03-09T15:50:44.000+05:30,2016-03-09T15:58:45.000+05:30,1,-73.98435974121094,40.73722839355469,-73.97610473632812,40.748252868652344,N,481
id2067435,1,2016-03-26T19:26:38.000+05:30,2016-03-26T19:43:31.000+05:30,1,-73.99982452392578,40.71823501586914,-74.01496124267578,40.70915222167969,N,1013
id0048064,2,2016-03-18T08:48:49.000+05:30,2016-03-18T09:03:46.000+05:30,4,-73.96253204345703,40.77296829223633,-73.97869873046875,40.75099182128906,N,897
id3076182,1,2016-06-19T01:41:14.000+05:30,2016-06-19T01:53:44.000+05:30,1,-73.9921875,40.72486114501953,-73.99260711669922,40.74272537231445,N,750
id2624983,2,2016-03-21T15:11:05.000+05:30,2016-03-21T15:16:51.000+05:30,6,-73.989501953125,40.756446838378906,-73.98004150390625,40.76633071899414,N,346
id3211344,1,2016-01-16T02:13:02.000+05:30,2016-01-16T02:16:25.000+05:30,1,-73.95054626464844,40.723121643066406,-73.94055938720703,40.724483489990234,N,203
id0447228,2,2016-03-16T12:14:19.000+05:30,2016-03-16T12:19:49.000+05:30,1,-74.0096664428711,40.71284866333008,-74.0155029296875,40.71485137939453,N,330
id2804134,1,2016-04-17T10:12:03.000+05:30,2016-04-17T10:15:32.000+05:30,1,-73.95281982421875,40.78339385986328,-73.96244049072266,40.770355224609375,N,209
id0780314,1,2016-04-01T19:24:54.000+05:30,2016-04-01T19:26:37.000+05:30,1,-73.96138000488281,40.79853057861328,-73.96607208251953,40.79471206665039,N,103
id2300050,1,2016-03-08T19:05:09.000+05:30,2016-03-08T19:38:34.000+05:30,2,-73.9928207397461,40.752689361572266,-73.98454284667969,40.69162368774414,N,2005
id0632183,1,2016-02-10T20:12:24.000+05:30,2016-02-10T20:19:17.000+05:30,1,-73.97177124023438,40.75029754638672,-73.98069763183594,40.73228073120117,N,413
id3739543,1,2016-03-17T06:26:14.000+05:30,2016-03-17T06:33:51.000+05:30,1,-73.94940948486328,40.784934997558594,-73.94872283935547,40.80314636230469,N,457
id2401419,2,2016-03-04T21:35:01.000+05:30,2016-03-04T21:44:29.000+05:30,2,-73.98136901855469,40.6898193359375,-73.98358917236328,40.69411087036133,N,568
id2987313,2,2016-01-01T09:47:11.000+05:30,2016-01-01T09:49:57.000+05:30,1,-73.99407196044922,40.75128173828125,-73.99429321289062,40.75852584838867,N,166
id1804145,1,2016-02-27T16:37:35.000+05:30,2016-02-27T16:53:31.000+05:30,1,-73.99144744873047,40.7502326965332,-73.99226379394531,40.72538757324219,N,956
id2377925,2,2016-06-12T01:24:01.000+05:30,2016-06-12T01:33:30.000+05:30,1,-73.98818969726562,40.723575592041016,-73.98721313476562,40.744808197021484,N,569
id3560802,2,2016-02-12T15:14:53.000+05:30,2016-02-12T15:24:32.000+05:30,2,-73.99118041992188,40.73956298828125,-74.0020751953125,40.75069808959961,N,579
id0183870,2,2016-03-02T10:07:41.000+05:30,2016-03-02T10:13:55.000+05:30,1,-73.97045135498047,40.76253128051758,-73.96968841552734,40.757320404052734,N,374
id1757289,1,2016-06-17T20:17:14.000+05:30,2016-06-17T20:35:09.000+05:30,1,-73.9543685913086,40.76399612426758,-73.9894027709961,40.756980895996094,N,1075
id1056653,2,2016-01-19T09:41:57.000+05:30,2016-01-19T09:58:36.000+05:30,1,-73.96577453613281,40.79512405395508,-73.94245147705078,40.841590881347656,N,999
id0326349,1,2016-04-25T08:19:43.000+05:30,2016-04-25T08:38:10.000+05:30,1,-73.94658660888672,40.77235412597656,-73.98208618164062,40.768463134765625,N,1107
id1859727,2,2016-02-09T07:35:22.000+05:30,2016-02-09T07:42:16.000+05:30,1,-73.98542785644531,40.75196838378906,-73.99445343017578,40.7409782409668,N,414
id0769422,1,2016-02-04T22:12:24.000+05:30,2016-02-04T22:30:02.000+05:30,1,-73.98233795166016,40.7726936340332,-73.9936294555664,40.732513427734375,N,1058
id2800526,2,2016-02-05T12:31:16.000+05:30,2016-02-05T12:38:53.000+05:30,1,-73.97615814208984,40.752281188964844,-73.98177337646484,40.75539016723633,N,457
id0904672,2,2016-02-21T18:21:27.000+05:30,2016-02-21T18:31:58.000+05:30,1,-74.00157928466797,40.72861862182617,-74.00337982177734,40.73910903930664,N,631
id0060684,2,2016-01-11T09:11:15.000+05:30,2016-01-11T09:21:20.000+05:30,6,-73.98967742919922,40.7567253112793,-73.99462890625,40.750492095947266,N,605
id3712759,2,2016-04-21T06:53:51.000+05:30,2016-04-21T07:04:39.000+05:30,2,-73.98566436767578,40.74386215209961,-74.00384521484375,40.70779037475586,N,648
id1853128,1,2016-01-13T18:38:25.000+05:30,2016-01-13T18:46:18.000+05:30,1,-73.97863006591797,40.77751541137695,-73.96256256103516,40.799137115478516,N,473
id3675063,2,2016-05-08T15:30:40.000+05:30,2016-05-08T15:39:15.000+05:30,1,-73.95427703857422,40.78437805175781,-73.96682739257812,40.7667121887207,N,515
id0234320,2,2016-06-09T14:53:48.000+05:30,2016-06-09T15:22:36.000+05:30,2,-73.97705841064453,40.754878997802734,-73.8620376586914,40.76865005493164,N,1728
id3969005,1,2016-03-08T10:03:34.000+05:30,2016-03-08T10:12:16.000+05:30,1,-73.96919250488281,40.763858795166016,-73.96101379394531,40.77730941772461,N,522
id2528829,1,2016-06-12T16:41:17.000+05:30,2016-06-12T16:52:38.000+05:30,1,-73.9831314086914,40.760345458984375,-73.9654541015625,40.7630500793457,N,681
id0599523,1,2016-03-27T18:21:27.000+05:30,2016-03-27T18:35:11.000+05:30,4,-74.01449584960938,40.71253967285156,-74.00504302978516,40.747989654541016,N,824
id2503542,1,2016-06-01T20:17:36.000+05:30,2016-06-01T20:32:43.000+05:30,1,-73.95516967773438,40.773170471191406,-73.97608184814453,40.74195861816406,N,907
id2663024,1,2016-05-04T14:55:36.000+05:30,2016-05-04T15:05:13.000+05:30,3,-73.95033264160156,40.801300048828125,-73.96492767333984,40.80635070800781,N,577
id2694422,2,2016-06-22T05:48:14.000+05:30,2016-06-22T06:04:05.000+05:30,6,-73.94605255126953,40.77717971801758,-74.01554870605469,40.71156311035156,N,951
id1976927,1,2016-05-09T08:41:29.000+05:30,2016-05-09T09:02:23.000+05:30,1,-74.00410461425781,40.7285270690918,-73.98384094238281,40.76825714111328,N,1254
id0843100,1,2016-01-27T17:02:01.000+05:30,2016-01-27T17:13:24.000+05:30,1,-73.98501586914062,40.758304595947266,-73.97991943359375,40.7457275390625,N,683
id3151483,1,2016-06-02T12:36:57.000+05:30,2016-06-02T12:46:46.000+05:30,2,-73.98511505126953,40.76640319824219,-73.98146057128906,40.77439498901367,N,589
id1085643,1,2016-04-07T07:48:00.000+05:30,2016-04-07T07:57:35.000+05:30,1,-73.97747802734375,40.766170501708984,-73.96797943115234,40.787044525146484,N,575
id2388028,2,2016-01-20T19:36:19.000+05:30,2016-01-20T19:56:07.000+05:30,2,-73.98516082763672,40.76203155517578,-73.95218658447266,40.77119827270508,N,1188
id3128481,2,2016-02-21T02:22:07.000+05:30,2016-02-21T02:45:20.000+05:30,1,-73.98726654052734,40.7557487487793,-73.98538208007812,40.69084167480469,N,1393
id3137071,1,2016-04-11T09:20:21.000+05:30,2016-04-11T09:32:15.000+05:30,1,-74.0055160522461,40.7171745300293,-73.98953247070312,40.740684509277344,N,714
id0283582,2,2016-05-16T16:07:54.000+05:30,2016-05-16T16:15:20.000+05:30,1,-73.97801208496094,40.757286071777344,-73.98298645019531,40.75846481323242,N,446
id2351647,1,2016-05-20T18:54:05.000+05:30,2016-05-20T19:04:07.000+05:30,1,-73.9942855834961,40.702823638916016,-73.98890686035156,40.66450119018555,N,602
id2342055,2,2016-03-16T20:08:22.000+05:30,2016-03-16T20:24:30.000+05:30,2,-73.9794692993164,40.745277404785156,-74.00237274169922,40.76066207885742,N,968
id3207287,2,2016-04-29T09:05:55.000+05:30,2016-04-29T09:11:23.000+05:30,1,-73.96488952636719,40.791412353515625,-73.9726333618164,40.790016174316406,N,328
id3137021,1,2016-01-18T11:44:25.000+05:30,2016-01-18T11:48:51.000+05:30,1,-73.96776580810547,40.80118179321289,-73.95939636230469,40.8139533996582,N,266
id0059372,1,2016-02-25T17:23:13.000+05:30,2016-02-25T17:29:09.000+05:30,1,-73.98930358886719,40.73622131347656,-73.98602294921875,40.72652816772461,N,356
id1009360,2,2016-01-14T15:08:08.000+05:30,2016-01-14T15:12:49.000+05:30,1,-73.98896789550781,40.748050689697266,-73.98223114013672,40.75659942626953,N,281
id0866826,2,2016-01-13T11:33:08.000+05:30,2016-01-13T11:34:33.000+05:30,2,-73.95356750488281,40.779380798339844,-73.94940185546875,40.78504180908203,N,85
id3203355,2,2016-06-15T18:23:02.000+05:30,2016-06-15T18:31:56.000+05:30,5,-73.94998168945312,40.772098541259766,-73.9670181274414,40.76377868652344,N,534
id3796995,2,2016-05-19T18:06:31.000+05:30,2016-05-19T18:11:23.000+05:30,1,-73.96240997314453,40.75886535644531,-73.95502471923828,40.76724624633789,N,292
id2370080,2,2016-05-17T08:04:18.000+05:30,2016-05-17T08:11:38.000+05:30,3,-73.9981918334961,40.735374450683594,-73.991943359375,40.74936294555664,N,440
id2892400,1,2016-03-03T07:45:04.000+05:30,2016-03-03T07:52:12.000+05:30,1,-73.97875213623047,40.785377502441406,-73.97953033447266,40.77156066894531,N,428
id2051212,2,2016-01-22T09:04:16.000+05:30,2016-01-22T09:15:53.000+05:30,1,-73.95020294189453,40.771697998046875,-73.97413635253906,40.787471771240234,N,697
id1678366,1,2016-06-28T17:55:58.000+05:30,2016-06-28T18:30:47.000+05:30,1,-73.96175384521484,40.77601623535156,-73.99502563476562,40.73397445678711,N,2089
id0862941,2,2016-01-11T18:06:01.000+05:30,2016-01-11T18:12:46.000+05:30,1,-73.97271728515625,40.785011291503906,-73.9565200805664,40.78684997558594,N,405
id0469159,2,2016-02-23T18:57:27.000+05:30,2016-02-23T19:04:37.000+05:30,5,-73.95629119873047,40.78129959106445,-73.95166015625,40.77444839477539,N,430
id1946987,2,2016-06-05T23:34:21.000+05:30,2016-06-05T23:56:37.000+05:30,2,-73.99005126953125,40.72947311401367,-73.96263122558594,40.65462112426758,N,1336
id0098171,2,2016-01-21T10:29:09.000+05:30,2016-01-21T10:38:51.000+05:30,1,-73.98306274414062,40.765995025634766,-73.97868347167969,40.75434875488281,N,582
id3451821,2,2016-03-18T20:21:19.000+05:30,2016-03-18T20:33:43.000+05:30,1,-73.97915649414062,40.74441146850586,-73.95426940917969,40.77548599243164,N,744
id2573202,1,2016-02-11T22:22:51.000+05:30,2016-02-11T22:31:41.000+05:30,2,-73.96875762939453,40.79138946533203,-73.94386291503906,40.79453659057617,N,530
id3340409,2,2016-01-27T06:38:55.000+05:30,2016-01-27T06:52:15.000+05:30,1,-73.97709655761719,40.74331283569336,-73.981689453125,40.768218994140625,N,800
id3591396,2,2016-03-27T22:46:53.000+05:30,2016-03-27T22:55:49.000+05:30,2,-73.98076629638672,40.769840240478516,-73.98924255371094,40.74795913696289,N,536
id1864783,2,2016-05-06T18:59:55.000+05:30,2016-05-06T19:39:51.000+05:30,2,-73.96573638916016,40.762413024902344,-73.90787506103516,40.88006591796875,N,2396
id1201558,1,2016-06-05T18:07:19.000+05:30,2016-06-05T18:11:46.000+05:30,1,-73.98210144042969,40.77305603027344,-73.98836517333984,40.76931381225586,N,267
id1462654,1,2016-02-14T17:29:17.000+05:30,2016-02-14T17:35:44.000+05:30,1,-73.99224853515625,40.74836730957031,-73.99805450439453,40.756126403808594,N,387
id0047649,1,2016-06-06T21:04:36.000+05:30,2016-06-06T21:32:50.000+05:30,4,-73.88536071777344,40.773101806640625,-73.91454315185547,40.885860443115234,N,1694
id3878193,2,2016-02-07T00:56:37.000+05:30,2016-02-07T01:04:13.000+05:30,5,-73.98722076416016,40.73332977294922,-73.98297882080078,40.74441909790039,N,456
id2553871,1,2016-05-01T18:40:58.000+05:30,2016-05-01T18:45:15.000+05:30,1,-73.98388671875,40.74906921386719,-73.9847412109375,40.74288558959961,N,257
id1527619,1,2016-01-01T03:20:59.000+05:30,2016-01-01T03:43:06.000+05:30,1,-73.99637603759766,40.748836517333984,-73.98712921142578,40.697566986083984,N,1327
id3813398,1,2016-03-22T22:35:31.000+05:30,2016-03-22T22:41:15.000+05:30,1,-73.9891586303711,40.752986907958984,-74.00553894042969,40.73887634277344,N,344
id0112070,2,2016-04-30T22:03:23.000+05:30,2016-04-30T22:06:17.000+05:30,2,-73.95523834228516,40.76884841918945,-73.95813751220703,40.773128509521484,N,174
id0054578,1,2016-06-08T21:42:13.000+05:30,2016-06-08T21:52:09.000+05:30,1,-73.96672058105469,40.76991653442383,-73.94744873046875,40.77528381347656,N,596
id3570508,1,2016-03-15T10:21:28.000+05:30,2016-03-15T10:41:09.000+05:30,2,-73.98228454589844,40.7681999206543,-73.97801208496094,40.751068115234375,N,1181
id2952272,2,2016-04-27T09:28:21.000+05:30,2016-04-27T09:42:01.000+05:30,1,-73.97483825683594,40.78296661376953,-73.93978118896484,40.840972900390625,N,820
id3413393,2,2016-01-25T21:40:01.000+05:30,2016-01-25T21:46:55.000+05:30,1,-73.98220825195312,40.76811981201172,-73.9961166381836,40.753700256347656,N,414
id0823435,2,2016-03-19T01:20:01.000+05:30,2016-03-19T01:37:02.000+05:30,1,-74.00029754638672,40.71113967895508,-73.98194122314453,40.76911926269531,N,1021
id0606104,2,2016-06-24T01:03:49.000+05:30,2016-06-24T01:15:59.000+05:30,6,-73.8708724975586,40.773746490478516,-73.95430755615234,40.719024658203125,N,730
id2814984,1,2016-06-02T16:48:54.000+05:30,2016-06-02T16:58:14.000+05:30,1,-73.99385070800781,40.76225662231445,-73.98201751708984,40.76664352416992,N,560
id3878816,2,2016-04-17T02:25:03.000+05:30,2016-04-17T02:34:23.000+05:30,5,-73.98686981201172,40.719608306884766,-73.95747375488281,40.71812057495117,N,560
id1942347,1,2016-01-04T18:17:20.000+05:30,2016-01-04T18:22:06.000+05:30,1,-73.96690368652344,40.76727294921875,-73.97191619873047,40.75954818725586,N,286
id1207558,1,2016-05-12T21:55:34.000+05:30,2016-05-12T22:21:32.000+05:30,1,-73.7767333984375,40.64516830444336,-73.91165161132812,40.70596694946289,N,1558
id2019893,2,2016-04-26T06:11:41.000+05:30,2016-04-26T06:17:03.000+05:30,3,-73.99688720703125,40.742191314697266,-73.98247528076172,40.75993347167969,N,322
id2575446,1,2016-06-19T09:55:40.000+05:30,2016-06-19T10:03:03.000+05:30,2,-73.98780822753906,40.7557373046875,-73.97988891601562,40.76554870605469,N,443
id0394946,1,2016-03-16T23:06:45.000+05:30,2016-03-16T23:16:28.000+05:30,1,-73.99787139892578,40.746150970458984,-73.97730255126953,40.784629821777344,N,583
id1868530,1,2016-05-20T19:01:48.000+05:30,2016-05-20T19:23:08.000+05:30,1,-73.97372436523438,40.76316833496094,-73.99083709716797,40.74549865722656,N,1280
id2087588,2,2016-05-03T18:50:06.000+05:30,2016-05-03T19:03:24.000+05:30,5,-73.99884033203125,40.73445510864258,-73.98098754882812,40.75030517578125,N,798
id0731416,2,2016-06-16T11:11:06.000+05:30,2016-06-16T11:40:50.000+05:30,1,-73.77896881103516,40.647361755371094,-73.8296890258789,40.71303939819336,N,1784
id3133710,1,2016-03-19T22:09:25.000+05:30,2016-03-19T22:13:06.000+05:30,1,-73.99423217773438,40.741249084472656,-73.99533081054688,40.749629974365234,N,221
id0382926,2,2016-05-26T19:22:14.000+05:30,2016-05-26T19:34:55.000+05:30,1,-74.0000991821289,40.76089859008789,-74.00900268554688,40.73258590698242,N,761
id1632403,1,2016-06-21T22:22:14.000+05:30,2016-06-21T22:26:08.000+05:30,1,-73.9876480102539,40.76048278808594,-73.9770278930664,40.76518630981445,N,234
id1507942,1,2016-01-10T17:54:43.000+05:30,2016-01-10T18:07:58.000+05:30,1,-73.97467041015625,40.75205612182617,-74.01213836669922,40.71695327758789,N,795
id1751730,1,2016-05-29T21:37:42.000+05:30,2016-05-29T21:59:27.000+05:30,1,-73.92407989501953,40.74399948120117,-73.99906921386719,40.74244689941406,N,1305
id2969048,1,2016-03-15T22:56:30.000+05:30,2016-03-15T23:01:00.000+05:30,2,-73.98643493652344,40.730472564697266,-73.99189758300781,40.73283767700195,N,270
id3044235,2,2016-03-19T21:09:43.000+05:30,2016-03-19T21:18:24.000+05:30,1,-73.96453857421875,40.756465911865234,-73.98112487792969,40.762813568115234,N,521
id3105039,2,2016-03-24T18:30:07.000+05:30,2016-03-24T18:32:10.000+05:30,2,-73.976806640625,40.76490020751953,-73.98033905029297,40.76753616333008,N,123
id2299069,2,2016-04-08T00:26:47.000+05:30,2016-04-08T00:35:37.000+05:30,4,-73.98326873779297,40.75776290893555,-73.96813201904297,40.75731658935547,N,530
id1772192,1,2016-03-20T19:25:47.000+05:30,2016-03-20T20:01:01.000+05:30,1,-73.7767562866211,40.6453857421875,-73.985595703125,40.731266021728516,N,2114
id3579210,2,2016-01-25T21:05:42.000+05:30,2016-01-25T22:01:52.000+05:30,1,-73.78208923339844,40.644649505615234,-73.9742431640625,40.78976058959961,N,3370
